cluster_key,state,cluster_size,mp_count,constituency_count,vendor_count,sanction_amount,sample_work_ids,sample_description,recommended_evidence
jharkhand_323000.0_constructionofroadslinkro,jharkhand,2,2,2,2,323000.0,185546; 98537,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
odisha_600000.0_lightingofpublicspaces,odisha,2,1,1,1,600000.0,185557; 193563,Lighting of public spaces,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
jharkhand_578000.0_constructionofroadslinkro,jharkhand,2,2,2,2,578000.0,185576; 212428,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
jharkhand_455000.0_constructionofroadslinkro,jharkhand,2,1,1,2,455000.0,185599; 270199,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
jharkhand_435000.0_constructionofroadslinkro,jharkhand,2,2,2,2,435000.0,185600; 89102,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
jharkhand_300000.0_patrollingvehiclestogover,jharkhand,2,1,1,1,300000.0,185654; 242392,"Patrolling Vehicles to government institution for Public Conveniences, Safety and Security","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_210000.0_constructionofroadslinkro,madhya pradesh,2,1,1,2,210000.0,185664; 213682,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
odisha_199000.0_constructionofboundarywal,odisha,2,1,1,1,199000.0,185717; 186024,Construction of boundary walls of existing public and community buildings,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_238000.0_constructionofroadslinkro,madhya pradesh,2,1,1,1,238000.0,185727; 187043,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_237000.0_constructionofbuildingsfo,madhya pradesh,2,1,1,0,237000.0,185731; 185738,Construction of buildings for community cultural activities,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_259000.0_constructionofbuildingsfo,madhya pradesh,2,2,1,2,259000.0,185732; 32351,Construction of buildings for community cultural activities,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_197000.0_constructionofbuildingsfo,madhya pradesh,2,2,1,2,197000.0,185733; 32326,Construction of buildings for community cultural activities,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_214000.0_constructionofbuildingsfo,madhya pradesh,2,2,1,2,214000.0,185734; 32079,Construction of buildings for community cultural activities,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_196000.0_constructionofbuildingsfo,madhya pradesh,2,2,2,0,196000.0,185747; 231182,Construction of buildings for community cultural activities,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
madhya pradesh_220000.0_constructionofcommonworks,madhya pradesh,2,1,1,0,220000.0,185751; 185764,Construction of common work sheds/ common covered sitting area,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
bihar_873000.0_constructionofroadslinkro,bihar,2,2,1,2,873000.0,185843; 36750,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_296000.0_constructionofroadslinkro,kerala,2,2,2,2,296000.0,185856; 168042,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_160000.0_constructionofroadslinkro,kerala,2,1,1,1,160000.0,185867; 185870,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
karnataka_250000.0_nadevelopmentofpublicpark,karnataka,2,2,2,0,250000.0,185982; 124642,NA-Development of public parks,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
mizoram_1000000.0_constructionofcommunityce,mizoram,2,2,1,2,1000000.0,186047; 62384,Construction of community centers and community halls,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
mizoram_1000000.0_constructionofculvertsand,mizoram,2,2,1,2,1000000.0,186049; 62333,Construction of culverts and bridges,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_472000.0_constructionofroadslinkro,kerala,2,2,2,2,472000.0,186167; 42977,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
andhra pradesh_300000.0_installinghandpumps,andhra pradesh,2,2,2,1,300000.0,186177; 271568,Installing hand pumps,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
gujarat_251000.0_constructionofroadslinkro,gujarat,2,2,2,2,251000.0,186279; 274768,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_80000.0_purchaseofprostheticswhee,kerala,2,2,2,0,80000.0,186295; 289231,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
uttar pradesh_1673000.0_constructionofroadslinkro,uttar pradesh,2,2,2,2,1673000.0,186316; 70748,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
west bengal_2400000.0_lightingofpublicspaces,west bengal,2,1,1,2,2400000.0,186396; 186406,Lighting of public spaces,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_322000.0_constructionofroadslinkro,kerala,2,2,1,2,322000.0,186410; 115828,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
delhi_666000.0_providingsportsequipmente,delhi,2,1,1,1,666000.0,186424; 186425,"Providing sports equipment, except consumable items","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
uttar pradesh_1068000.0_constructionofroadslinkro,uttar pradesh,2,2,2,1,1068000.0,186474; 295745,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_2500000.0_naconstructionofroomsandf,kerala,2,2,2,0,2500000.0,186503; 288997,"NA-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
kerala_1100000.0_naconstructionofroadslink,kerala,2,2,2,0,1100000.0,186505; 287277,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
rajasthan_489000.0_constructionofroomsandhal,rajasthan,2,2,2,2,489000.0,186582; 33989,Construction of rooms and halls in school and colleges,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
jammu and kashmir_200000.0_developmentofpublicparks,jammu and kashmir,2,2,2,0,200000.0,186836; 292862,Development of public parks,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
haryana_199000.0_purchaseofitsystemsinclud,haryana,2,2,1,2,199000.0,187079; 79984,"Purchase of IT systems, including hardware and software for educational purposes","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
karnataka_2600000.0_napurchaseofprostheticswh,karnataka,2,1,1,0,2600000.0,187083; 254916,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing a","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
rajasthan_394000.0_constructionofcommunityce,rajasthan,2,2,2,2,394000.0,187094; 32723,Construction of community centers and community halls,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
rajasthan_438000.0_installingtubewellsandbor,rajasthan,2,2,2,2,438000.0,187097; 28940,Installing tube-wells and borewells,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
rajasthan_486000.0_constructionofroadslinkro,rajasthan,2,2,1,2,486000.0,187168; 27561,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
uttar pradesh_342000.0_constructionofroadslinkro,uttar pradesh,2,1,1,2,342000.0,187173; 241245,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
uttar pradesh_247000.0_constructionofroadslinkro,uttar pradesh,2,2,2,2,247000.0,187217; 45506,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
uttar pradesh_171000.0_constructionofroadslinkro,uttar pradesh,2,2,2,2,171000.0,187235; 40994,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
uttar pradesh_97000.0_constructionofroadslinkro,uttar pradesh,2,2,1,2,97000.0,187241; 56773,"Construction of roads, link roads, pathways or any other road with or without drainage system","Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
rajasthan_100000.0_installingcommunitydrinki,rajasthan,2,2,2,1,100000.0,187250; 130474,Installing community drinking water plants,"Measurement Book, Geo-tagged site photographs, Physical Site Verification Report, Detailed Project Report"
